3 2 2 40 40 20 5
Dia: 0 Evitas: 1 Angeles: 1
Dia: 1 Evitas: 2 Angeles: 2
Dia: 2 Evitas: 2 Angeles: 4
Dia: 3 Evitas: 2 Angeles: 8
